openalex_id,title,year,doi,venue,abstract
https://openalex.org/W2949916082,Autonomous vehicle navigation with deep reinforcement learning,2019,,,
https://openalex.org/W4409616287,Reinforcement learning for autonomous vehicle navigation in Urban environments,2024,https://doi.org/10.30574/wjaets.2024.11.1.0019,World Journal of Advanced Engineering Technology and Sciences,"This paper presents a comprehensive study on the application of reinforcement learning (RL) techniques for autonomous vehicle navigation in complex urban environments. We propose a novel deep RL framework that combines state-of-the-art algorithms with realistic urban traffic simulations to train robust navigation policies. Our approach leverages a hierarchical learning structure to decompose the challenging urban driving task into more manageable sub-tasks. Extensive experiments in simulated urban scenarios demonstrate that our method significantly outperforms baseline approaches in terms of safety, efficiency, and adaptability to diverse traffic conditions. We also conduct real-world validation tests to verify the transferability of learned policies to actual autonomous vehicles. Our results highlight the potential of RL-based techniques to enable safe and efficient autonomous navigation in dynamic city environments."
https://openalex.org/W3015102509,Realtime Vehicle Route Optimisation via DQN for Sustainable and Resilient Urban Transportation Network,2022,https://doi.org/10.24377/ljmu.t.00012594,Liverpool John Moores University,"Traffic congestion has become one of the most serious contemporary city issues for urban transportation network as it leads to unnecessary high energy consumption, air pollution and extra travelling time. During this decade, many optimization algorithms have been designed to achieve the optimal usage of existing roadway capacity in cities to leverage the problem. However, it is still a challenging task for the vehicles to interact with the complex city environment in a real time manner. In this thesis, we propose a deep reinforcement learning (DRL) method to build a real-time intelligent vehicle navigation system for sustainable and resilient urban transportation network. We designed two rewards methods travel time based and vehicle emissions impact (VEI) based which aim to reduce the travel time for emergency vehicle (resilience), and reduce vehicle emissions for general vehicle (sustainability). In the experiment, several realistic traffic scenarios are simulated by SUMO to test the proposed navigation method. The experimental results have demonstrated the efficient convergence of the vehicle navigation agents and their effectiveness to make optimal decisions under the volatile traffic conditions. Travel time based reward schema perform better in reducing travel time however VEI based show better result in reducing vehicle emissions. Furthermore, the results also show that the proposed method has huge potential to provide a better navigation solution comparing with the benchmark routing optimisation algorithms."
https://openalex.org/W7160525922,Magnetic guiding system for unmanned ground vehicle using a fuzzy logic controller,2026,https://doi.org/10.1016/j.robot.2026.105517,Robotics and Autonomous Systems,
https://openalex.org/W4407848208,Application of Machine Learning Algorithms in Improving the Performance of Autonomous Vehicles,2025,https://doi.org/10.54691/532sx817,Scientific Journal of Technology,"With the rapid development of intelligent transportation systems, autonomous driving technology relying on machine learning algorithms has received widespread attention. Although autonomous driving technology has made significant improvements, how to utilize advanced machine learning algorithms to further enhance its performance remains a core issue. This study aims to analyze the role of machine learning in enhancing the performance of autonomous vehicles and discuss how algorithms such as deep neural networks and deep reinforcement learning can effectively solve key technical bottlenecks. A series of innovative strategies based on machine learning have been proposed to address the challenges currently faced by technology, such as insufficient sensor perception accuracy, the contradiction between safety and efficiency in route planning, and real-time constraints in decision-making and control. The goal of these strategies is to improve the perception, planning efficiency and operational reliability of the auto drive system."
https://openalex.org/W4413131581,Intelligent Transportation Systems Using AI for Urban Traffic Control and Route Optimization,2025,https://doi.org/10.71443/9789349552357-08,,"The increasing complexity of urban transportation systems necessitates the adoption of intelligent, adaptive, and decentralized control mechanisms to manage dynamic traffic conditions and optimize route planning. This chapter explores the integration of Multi-Agent Reinforcement Learning (MARL) models into Intelligent Transportation Systems (ITS) for urban traffic signal control and real-time route optimization. Unlike traditional centralized frameworks, MARL enables scalable and distributed decision-making through cooperative agents capable of learning from local interactions and partial observations. The chapter provides a detailed analysis of the underlying principles of MARL, examines the architectural shift from centralized to decentralized learning, and discusses strategies for agent coordination, convergence, and policy optimization. It also highlights the challenges of scalability, dynamic congestion avoidance, and validation in complex traffic networks. The significance of simulation platforms and real-world datasets is addressed, with emphasis on reproducibility and benchmark standardization. By synthesizing state-of-the-art developments, practical considerations, and future research directions, this work positions MARL as a transformative approach for achieving efficient, adaptive, and resilient traffic management in next-generation urban mobility systems."
https://openalex.org/W7126208857,Hierarchical Deep Reinforcement Learning for Autonomous Vehicle Navigation and Planning,2025,https://doi.org/10.5281/zenodo.18429730,Open MIND,
https://openalex.org/W4385473960,Robust Unmanned Surface Vehicle Navigation with Distributional Reinforcement Learning,2023,https://doi.org/10.48550/arxiv.2307.16240,arXiv (Cornell University),"Autonomous navigation of Unmanned Surface Vehicles (USV) in marine environments with current flows is challenging, and few prior works have addressed the sensorbased navigation problem in such environments under no prior knowledge of the current flow and obstacles. We propose a Distributional Reinforcement Learning (RL) based local path planner that learns return distributions which capture the uncertainty of action outcomes, and an adaptive algorithm that automatically tunes the level of sensitivity to the risk in the environment. The proposed planner achieves a more stable learning performance and converges to safer policies than a traditional RL based planner. Computational experiments demonstrate that comparing to a traditional RL based planner and classical local planning methods such as Artificial Potential Fields and the Bug Algorithm, the proposed planner is robust against environmental flows, and is able to plan trajectories that are superior in safety, time and energy consumption."
https://openalex.org/W7126212839,Hierarchical Deep Reinforcement Learning for Autonomous Vehicle Navigation and Planning,2025,https://doi.org/10.5281/zenodo.18429729,Zenodo (CERN European Organization for Nuclear Research),
https://openalex.org/W7130339734,Diffusion-enhanced Reinforcement Learning for Autonomous Underwater Vehicle Navigation,2025,https://doi.org/10.1109/ifeea66847.2025.11389073,,"Autonomous Underwater Vehicles (AUVs) are increasingly deployed in complex and unknown underwater environments, where robust navigation and obstacle avoidance are critical to mission success. This paper proposes a Diffusion-enhanced Reinforcement Learning (DiS-RL) framework for AUV navigation in unknown environments. By integrating a diffusion model as the policy network and combining behavior cloning with value-guided optimization, DiS-RL effectively captures complex action distributions while enabling progressive policy improvement. Simulation results demonstrate that the proposed method generates smoother trajectories and achieves more efficient obstacle avoidance compared to baseline approaches, providing an effective solution for reliable AUV navigation in complex scenarios."
https://openalex.org/W4415934532,Domain-Adaptive Reinforcement Learning Framework for Robust Autonomous Vehicle Navigation,2025,https://doi.org/10.1109/iacis65746.2025.11210918,,"In recent years, autonomous vehicle navigation systems have been progressively confronted with various environmental situations and unpredictable traffic states. However, traditional Deep-Learning (DL)-based navigation models often suffer from domain shifts in simulation and real-world environments, which leads to reduced perception accuracy and suboptimal control decisions. Hence, this research proposes an enhanced navigation framework that integrates a domain-adaptive semantic segmentation network for strong perception and a hybrid Reinforcement Learning (RL) decision module for optimal vehicle control. Initially, visual data were gathered from the CARLA simulator and a real-world dataset, namely Berkeley Deep Drive (BDD100K), which contains image data. The collected data were then pre-processed using augmentation, domain adaptation, and fine-tuning to enhance robustness under changing weather, lighting, and road settings. Subsequently, pre-processed data were fed into a hybrid RL model that combined a Double Deep Q-Network (DDQN) for discrete maneuver selection and Proximal Policy Optimization (PPO) for continuous control adjustment. Moreover, the proposed DDQN-PPO was estimated by varying the simulated driving states, such as changing traffic densities, intersections, and environmental conditions, which confirms its adaptability and safety in complex environments. The proposed DDQN-PPO obtained better results in terms of the success rate (93%) compared to the existing baseline DeepLab v3 model."
https://openalex.org/W4410858651,Optimizing the Vehicle Routing Problem in Solid Waste Management Using Artificial Intelligence,2025,https://doi.org/10.1007/978-3-031-90921-4_36,Lecture notes in networks and systems,
https://openalex.org/W7164652679,Application of Quantum Reinforcement Learning in Autonomous Unmanned Aerial Vehicle Navigation,2025,https://doi.org/10.64972/jaat.2025v3.240p44e:604-617,Journal of Applied Automation Technologies,"An intelligent adaptation technique is necessary due to the complexity and unpredictability of the air space, and autonomous unmanned aerial vehicle (UAV) navigation uses quantum reinforcement learning (QRL) as an advanced control mechanism. This work suggests quantum-inspired encoding and optimization algorithms for policy learning in order to overcome the shortcomings in efficiency and scalability of conventional and deep reinforcement learning approaches. The technique employs quantum-parametric policy optimization on a hybrid quantum-classical architecture after forming UAV navigation as a Markov Decision Process and adding quantum amplitude encoding. Dynamic obstacle and random wind disturbance experiments will be carried out in a high-fidelity 3D simulation environment. QRL has decreased energy usage by up to 17% and increased the top classical RL baseline's convergence speed by 40%. Even in inclement weather, the success rate remains around 95%, and the minimum obstacle clearance never falls below 1.8 meters. Analysis shows that QRL yields safer, more robust and sample-efficient policies that are better at generalizing to unseen maps and disturbance-heavy environments. Based on the above results, the technical feasibility and engineering value of quantum-enhanced learning algorithms for robust UAV autonomous navigation have been demonstrated; thus, they can serve as a model for future intelligent aerial decision systems."
https://openalex.org/W7134818908,Using Reinforcement Learning Techniques for Autonomous Vehicles Navigation in Urban Intersections,2026,https://doi.org/10.5220/0014467100004052,,
https://openalex.org/W3107603725,Blockchain and AI Empowered Trust-Information-Centric Network for Beyond 5G,2020,https://doi.org/10.1109/mnet.021.1900608,IEEE Network,"As the next-generation network, beyond fifth generation (B5G) provides transmission capability up to terabits and processes hundreds of exabytes of content data per day from the internet of Everything. From 5G to B5G, the information-centric network (iCN) is expected to play a vital role due to the strong capabilities of content distribution, caching, and processing. As security is a major concern in B5G, content trust of iCN is of critical importance. Lack of content trust leads to the untrustworthiness and maliciousness of services and applications in B5G, such as malicious accidents resulting from the untrusted content of vehicle navigation and autonomous system. To deal with this issue, we propose a blockchain and artificial intelligence (Ai) empowered trust-information- centric network architecture for B5G. First, we design a blockchain-based trust evaluation and circulation scheme for B5G nodes called TrustCoin, which quantifies the credibility of B5G nodes in a dynamic and fine-grained way, and manages trust quotas of B5G nodes as well as trust-coin circulation. Second, to obtain the content credibility, we devise a credibility decision method based on content status and B5G nodes' behaviors by exploiting the excellent properties of deep reinforcement learning, which provides the intelligent allocation criterion for TrustCoin. Third, we propose a smart incentive mechanism for the endogenous trust of B5G networks according to the allocation criterion, thereby establishing the trust-information-centric network. Experimental results have verified the effectiveness of our proposed mechanism."
https://openalex.org/W2986739194,A Comparison of Autonomous Vehicle Navigation Simulators Under Regulatory and Reinforcement Learning Constraints,2019,https://doi.org/10.3233/faia190114,Frontiers in artificial intelligence and applications,"The transition from conventional vehicles to autonomous vehicles is regulated thorough ADAS (Advanced Driver Assistance Systems) functionalities. The combination of different ADAS functions allows vehicles navigate on a highway autonomously, but at the same time, following the traffic rules and regulations requirements, and also guaranteeing safety on the road. The practical objective in this article is to implement a Reinforcement Learning method whose actions are based in these regulated functions for autonomous vehicles navigation. With this aim, a study of the state-of-the-art of autonomous vehicles simulators has been completed. Hence, the algorithm will be tested using a five-lane highway simulator, previously selected. Results and performance of the model through experimentation will be presented and evaluated using the simulator for different network architectures."
https://openalex.org/W7129671374,A Resilience-aware Spatio-temporal Graph Neural Network for Adaptive Routing in Disrupted Road Networks,2026,https://doi.org/10.22266/ijies2026.0331.57,International journal of intelligent engineering and systems,"Unplanned disturbances such as collisions, weather events and infrastructure failures routinely compromise the continuity of urban mobility.Traditional route guidance systems are ill-equipped to cope with cascading disruptions that propagate through the network's intertwined topology.Recent advances in Graph Neural Networks (GNNs) make it possible to reason over relational data and infer hidden dependencies, yet most studies focus solely on prediction and overlook the resilience of the road network itself.In this work we introduce a resilience-aware spatio-temporal graph neural framework that models both the structural vulnerability and the temporal dynamics of traffic flows.Each intersection and road segment is represented as a node and edge in a dynamic graph augmented with real-time sensor observations and historical incident information, with incidents inferred through sustained, abnormal deviations in observed traffic conditions rather than relying on explicit annotations.A multi-layer spatio-temporal GNN learns rich embeddings of each component and a novel node-edge influence function quantifies the extent to which localized disturbances propagate through neighbouring components, producing normalized resilience scores with a consistent physical interpretation across time and network scale.These resilience scores drive a modified Dijkstra-like routing algorithm that dynamically reassigns flow away from vulnerable segments, enabling rapid recovery during disruptions under realistic update latency and partial observability constraints.Experiments on real-world (METR-LA) and largescale simulated (CityFlow+OpenStreetMap) datasets demonstrate that our framework reduces the Mean Resilience Score Deviation by 36 %, shortens Traffic Flow Recovery Time by 40 %, and increases Emergency Rerouting Efficiency by nearly 20 % relative to baseline GNN and rule-based methods, with performance reported as averaged outcomes over multiple randomized runs.A comparative analysis against recent large-scale STGNN architectures reveals that the proposed method retains competitive predictive accuracy while introducing a resilience dimension absent in prior work.These results underscore the potential of resilience-guided spatio-temporal GNNs for intelligent transportation systems and motivate further integration with reinforcement-learning strategies for proactive routing."
https://openalex.org/W7167052382,PathPilot: Hybrid Actor-Critic Reinforcement Learning for Autonomous Vehicle Navigation in Virtual,2026,https://doi.org/10.1007/978-3-032-25952-3_34,Lecture notes in networks and systems,
https://openalex.org/W4292286405,An Adaptive Route Guidance Model Based on Deep Reinforcement Learning,2022,https://doi.org/10.2139/ssrn.4193419,SSRN Electronic Journal,
https://openalex.org/W7171458945,Offline Reinforcement Learning Using Distributional Representation for Autonomous Unmanned Surface Vehicles Navigation,2026,https://doi.org/10.1109/jiot.2026.3717171,IEEE Internet of Things Journal,
https://openalex.org/W7164338130,Quantum Game-Theoretic Reinforcement Learning for Autonomous Vehicle Navigation and Communication in Vehicular Networks,2026,https://doi.org/10.21203/rs.3.rs-9709036/v1,Research Square,
https://openalex.org/W4366732615,Robust Route Planning with Distributional Reinforcement Learning in a Stochastic Road Network Environment,2023,https://doi.org/10.48550/arxiv.2304.09996,arXiv (Cornell University),"Route planning is essential to mobile robot navigation problems. In recent years, deep reinforcement learning (DRL) has been applied to learning optimal planning policies in stochastic environments without prior knowledge. However, existing works focus on learning policies that maximize the expected return, the performance of which can vary greatly when the level of stochasticity in the environment is high. In this work, we propose a distributional reinforcement learning based framework that learns return distributions which explicitly reflect environmental stochasticity. Policies based on the second-order stochastic dominance (SSD) relation can be used to make adjustable route decisions according to user preference on performance robustness. Our proposed method is evaluated in a simulated road network environment, and experimental results show that our method is able to plan the shortest routes that minimize stochasticity in travel time when robustness is preferred, while other state-of-the-art DRL methods are agnostic to environmental stochasticity."
https://openalex.org/W7167887068,A safety framework for autonomous underwater vehicle navigation based on safety-constrained reinforcement learning,2026,https://doi.org/10.1016/j.engappai.2026.115669,Engineering Applications of Artificial Intelligence,
https://openalex.org/W7171739576,Multi-agent deep reinforcement learning for unmanned aerial vehicle navigation: A comprehensive survey,2026,https://doi.org/10.1016/j.neucom.2026.134600,Neurocomputing,
https://openalex.org/W4409913528,Autonomous Vehicle Navigation in Highway with Deep Q-Network (DQN) using Reinforcement Learning Approach,2025,https://doi.org/10.5954/icarob.2025.os13-5,Proceedings of International Conference on Artificial Life and Robotics,"Autonomous vehicles (AVs) operate in highly dynamic environments, making them essential in modern transportation systems.Their success depends on real-time decision-making in unpredictable traffic scenarios, which are often beyond the scope of initial design assumptions.This unpredictability limits the effectiveness of traditional rule-based decision-making systems and predefined cost functions for real-time optimization.In critical applications like autonomous driving, reinforcement learning (RL) agents without safety mechanisms often struggle to converge or require extensive training data to produce reliable policies, leading to challenges in achieving safe and efficient operation.To address these challenges, this paper proposes a reinforcement learning (RL)-based framework.The ego vehicle refines its decision-making abilities by interacting with a simulated traffic environment.A short-horizon safety mechanism (SM) is integrated to ensure safer training by providing alternative safe actions during critical scenarios.The RL agent employs a deep neural network to map system states to optimal actions.The SM generalizes risky states, such as near-misses or collisions, rainy environment during night while creating a stable learning environment that enhances learning efficiency and enables meaningful exploration for optimal policy development.The method was validated in a highway driving scenario with varying traffic densities using the DQN algorithm and the CARLA simulator.Results demonstrated that the integration of the safety mechanism significantly improved learning efficiency and enabled the AV to make safe, reliable decisions even in complex and unpredictable traffic conditions."
https://openalex.org/W7153777731,Wireless edge intelligence: A GenAI-enhanced reinforcement learning framework for efficient autonomous vehicle navigation,2026,https://doi.org/10.1016/j.comcom.2026.108525,Computer Communications,
https://openalex.org/W2885265484,An IRL Approach for Cyber-Physical Attack Intention Prediction and Recovery,2018,https://doi.org/10.23919/acc.2018.8430922,,"Modern autonomous cyber-physical systems have been demonstrated to be vulnerable to cyber-attacks like sensor spoofing in which an attacker stealthily compromises sensor readings to hijack the system toward undesired and possibly hazardous states. The majority of security techniques developed today are, however, reactive and concerned with detection and interdiction of attacks without considering predicting the intention of the attack. To deal with such problem, we propose a Bayesian Inverse Reinforcement Learning technique that leverages the history of sensor data and control inputs to predict the goal of sensor spoofing attacks, determine which sensors are compromised, and recover the system. We also propose an active exploration framework to improve the convergence rate of the intention inference before reaching undesired states. The proposed approach is validated with simulation results on a quadrotor unmanned aerial vehicle navigation case study."
https://openalex.org/W4414940759,Optimizing Autonomous Vehicle Navigation using Deep Reinforcement Learning and Generative AI Models: An Empirical Study,2025,https://doi.org/10.1109/cmss66566.2025.11182431,,"Research on navigation for autonomous vehicles (AVs) is crucial to improving the safety, efficiency, and adaptability of self-driving systems. The integration of Deep Reinforcement Learning (DRL) and Generative AI models is being explored in this paper aims to improve AV navigation in dynamic environments. Utilizing DRL, the paper also investigates how AVs can independently discover optimal driving strategies by interacting with simulated environments, also employing Generative AI models to reproduce and produce more valuable arbitrary navigation along uncharted or changing an environment. Oct word make mentioned perform path planning obstacle avoidance real time decision-making empirical study In summary, the results show the effectiveness of predicting future trajectories and reducing the road uncertainties in order to achieve superior performance without compromising driving safety; a hybrid approach that could feasibly translate well into application in production-grade self-driving systems."
https://openalex.org/W4403826992,Advanced Decision Making and Motion Planning Framework for Autonomous Navigation in Unsignalized Intersections,2024,https://doi.org/10.1109/access.2024.3487195,IEEE Access,"Autonomous vehicle navigation relies heavily on integrating sensor data, perception, path planning, localization, and vehicle control. However, existing research often treats these components in isolation, particularly at unsignalized intersections, leading to suboptimal performance and safety concerns. This paper presents the Advanced Hierarchical Reinforcement Learning (AHRL) framework, which addresses the challenge of inefficient coordination between decision-making and motion planning in dynamic environments. By integrating Deep Q-Network (DQN) for high-level decision-making with Model Predictive Control (MPC) for precise motion planning, the AHRL framework ensures smoother, safer navigation in complex scenarios like unsignalized intersections. These scenarios require vehicles to interpret right-of-way rules, predict other vehicles’ behavior, and navigate conflicting traffic, with risks heightened by sudden speed changes, lane shifts, and shared space negotiations. In our simulations of a 4-way unsignalized intersection with dynamic traffic flows, the AHRL framework demonstrated substantial improvements over baseline models, achieving a 56 % reduction in jerks, a 13.39 % reduction in collisions, and a 22.9 % reduction in safety gap violations per episode. These results underscore the framework’s advanced Decision-Making and Motion Planning (DM2P) capabilities, showcasing its potential for safer and more efficient autonomous vehicle navigation in complex traffic scenarios. Integrating DQN and MPC within the AHRL framework addresses the inter-dependencies between decision-making and motion planning, improving overall performance and reliability."
https://openalex.org/W2766478487,Acceleration of Gradient-Based Path Integral Method for Efficient Optimal and Inverse Optimal Control,2018,https://doi.org/10.1109/icra.2018.8463164,,"This paper deals with a new accelerated path integral method, which iteratively searches optimal controls with a small number of iterations. This study is based on the recent observations that a path integral method for reinforcement learning can be interpreted as gradient descent. This observation also applies to an iterative path integral method for optimal control, which sets a convincing argument for utilizing various optimization methods for gradient descent, such as momentum-based acceleration, step-size adaptation and their combination. We introduce these types of methods to the path integral and demonstrate that momentum-based methods, like Nesterov Accelerated Gradient and Adam, can significantly improve the convergence rate to search for optimal controls in simulated control systems. We also demonstrate that the accelerated path integral could improve the performance on model predictive control for various vehicle navigation tasks. Finally, we represent this accelerated path integral method as a recurrent network, which is the accelerated version of the previously proposed path integral networks (PI-Net). We can train the accelerated PI-Net more efficiently for inverse optimal control with less RAM than the original PI-Net."
https://openalex.org/W4414397255,Advances in AI-Based Solutions for the Multi-Depot Vehicle Routing Problem: A Review of Recent Trends and Future Directions,2025,https://doi.org/10.1007/s11831-025-10356-y,Archives of Computational Methods in Engineering,
https://openalex.org/W7171425403,Heterogeneous Hierarchical Safe Reinforcement Learning for Heavy-Duty Autonomous Underwater Vehicle Navigation in Dynamic Ocean Currents,2026,https://doi.org/10.2139/ssrn.7192450,SSRN Electronic Journal,
https://openalex.org/W3178763036,Route Planning using Reinforcement Learning and Battery Optimization in Phev’s,2021,,Journal of Emerging Technologies and Innovative Research,"This paper presents a careful comparative analysis of two different reinforcement learning algorithms,An agent with specified coordinates in a gird based environment with obstacles calculates a route for it to travel using q-learning and sarsa.An individual component
To solve optimization of energy in Pliug-in hybrid vehicles based on power demand by utilizing dynamic programming.The principle objective of the paper is to track down the ideal way and to recognize the Q-learning and SARSA calculations and furthermore streamlining the battery phev vehicle. These calculations utilize either the on-strategy or off-arrangement systems of support learning. For the on-approach technique, we have used the SARSA calculation and for the off-arrangement methodology, the Q-learning calculation has been used. These computations also affectingly affect tracking down the most short route possible for the robot"
https://openalex.org/W4409117072,Emulating Emergency Vehicle Navigation for Mixed Traffic Environment Using Graph Prediction and Simulation,2025,https://doi.org/10.52783/jisem.v10i30s.4890,Journal of Information Systems Engineering & Management,"Emergency vehicles (EVs) must move through areas with mixed traffic as fast as they can in order to deliver aid in a timely manner. The dynamic and unpredictable nature of traffic makes this a difficult task. In some bottleneck situations, such as highway ramping and intersections, reinforcement learning (RL) has been used to simulate traffic and improve EV navigation. However, the complexity of real-world traffic environments is not fully captured by RL-based simulations, which are frequently restricted to a small number of entities. Our paper proposes a novel method to simulate EV navigation in mixed-traffic environments using SUMO simulation that utilizes a graph neural network (GNN) algorithm called Graph SAGE to learn node representations or the representations of the relationships between nodes in a graph through training, and a custom action policy function that uses the link states that we predict using Graph SAGE to determine the EVs' next course of action and makes decisions about lane changes, speed adjustments, and acceleration based on the predicted link states, vehicle types, and relative positions of vehicles. We demonstrate that, when compared to baseline approaches, our approach can significantly improve the navigation efficiency of EVs by achieving better speeds and reducing overall and emergency waiting times. Our findings demonstrate how well graphs model and simulate intricate traffic situations."
https://openalex.org/W4389733876,Smart and efficient EV charging navigation scheme in vehicular edge computing networks,2023,https://doi.org/10.1186/s13677-023-00547-y,Journal of Cloud Computing Advances Systems and Applications,"Abstract With the increasing number of electric fast charging stations (FCSs) deployed along roadsides of both urban roads and highways, the long-distance travel of electric vehicles (EVs) becomes possible. The EV charging navigation scheme is significant for the quality of user experience. However, the variable conditions of both power grid and traffic networks make it a serious challenge. In this paper, we propose an efficient EV charging navigation scheme while considering both the electric and computation resource sharing. With the support of vehicular edge computing networks in intelligent transportation systems (ITSs), EVs perform both the flexible power load and edge computing nodes. When the traffic network in the established route starts to become congested, EVs can select to enter the nearest FCS. In addition to being supplemented by electric resources, EVs also benefit by sharing their own computing resource with FCSs. We formulate the EV charging navigation as a mixed integer programming problem, the EV moving route planning, FCS selection, and staying time in FCSs are optimized, to balance the relationships among the traveling time, traveling cost and reward. To address the influence caused by the randomness of traffic conditions and charging prices, a two-stage charging navigation algorithm combined with $$A^{*}$$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:msup> <mml:mi>A</mml:mi> <mml:mrow> <mml:mrow/> <mml:mo>∗</mml:mo> </mml:mrow> </mml:msup> </mml:math> algorithm and deep reinforcement learning (DRL) is proposed, with a novel designed reward function. Eventually, numerous experimental results show the effectiveness of the proposed schemes."
https://openalex.org/W7164584943,Learning-based Traffic Signal Preemption System for Time-Critical Emergency Vehicle Navigation,2026,https://doi.org/10.1109/icicv68925.2026.11554745,,"Traffic congestion in the urban areas is a major cause of time wastage of emergency vehicles (EVs), which negatively impact response time and contribute to more deaths and damage to property. Traditional traffic signal preemption methods like acoustic siren-based systems are not reliable because of environmental noise and signal reflections as well as line-of-sight limitations. In order to address the mentioned limitations, the current paper suggests a time-sensitive traffic signal preemption system based on learning to direct time-sensitive emergency vehicles in urban settings. The proposed framework incorporates vehicle-to-infrastructure (V2I) communication based on the Global Positioning System (GPS) data and Dedicated Short-Range Communication (DSRC) to allow proactive and autonomous traffic signal control, not based on acoustic signals. A Traffic Management Controller is a centralized point coordinating the decisions of preemption at the intersections. The system includes learning functions that are queue-sensitive, intelligent signal preemption and adaptive traffic recovery, which guarantee continuous EV passage without causing negative effects to non-priority traffic. The emergency vehicle identification through deep learning and signal optimization through reinforcement learning further improves the decision-making in dynamic conditions of traffic. The experimental results indicate that there are substantial improvements in EV travel time, intersection clearance, and post-preemption traffic recovery, which proves the appropriateness of the proposed solution to the intelligent transportation systems and smart city implementations."
https://openalex.org/W4414549885,Intelligent Tourism Route Planning Algorithm Based on Deep Reinforcement Learning,2025,https://doi.org/10.1007/978-3-032-06372-4_19,"Smart innovation, systems and technologies",
https://openalex.org/W4402551182,Autonomous Transmission Route Planning of Large Sport Utility Vehicle Using Ensemble RNN-Based Reinforcement Learning,2024,https://doi.org/10.1007/978-981-97-3991-2_31,Lecture notes in networks and systems,
https://openalex.org/W4392788103,Review of Intelligent Ship Path Planning Algorithms,2024,https://doi.org/10.56397/fms.2024.02.10,Frontiers in Management Science,"Intelligent ship route planning has become an important research direction in the field of shipping in recent years. This paper first provides an overview of the basic theory of intelligent ship route planning. Secondly, various intelligent ship route planning algorithms are introduced, including methods based on A* algorithm, artificial potential field algorithm, RRT algorithm, and reinforcement learning. These algorithms analyze information such as ocean environment, predict sea conditions and traffic conditions, and consider ship dynamics and navigation safety constraints to provide efficient and safe navigation routes for ships. Finally, this paper points out the key issues and future development directions in intelligent ship route planning. The continuous innovation and application of intelligent ship route planning algorithms will provide more intelligent and efficient ship transportation services for the shipping industry, promoting the sustainable development of the shipping industry."
https://openalex.org/W7117552375,A Deep Reinforcement Learning Framework for Real-Time Vehicle Routing with Dynamic Traffic Conditions,2025,https://doi.org/10.1109/rasse64831.2025.11315346,,"Urban route planning is a critical challenge for Autonomous Vehicles (AVs) due to the high variability of traffic conditions and the topological complexity of road networks. Traditional routing systems often rely on static maps or algorithms that do not account for the temporal evolution of traffic, resulting in suboptimal solutions in real-world scenarios. This work proposes a Deep Reinforcement Learning (DRL) based framework for optimal path generation in realistic urban environments, leveraging historical traffic data provided by TomTom APIs. The road network of the city of Bari is used as a case study, and traffic conditions are modeled across three distinct time slots to capture typical daily traffic fluctuations. The routing problem is formally modeled as a Markov Decision Process, where the agent interacts with a dynamic environment and learns a policy that minimizes travel time and avoids congestion. The agent is trained using the Proximal Policy Optimization algorithm, a state-of-the-art actor-critic method that ensures stable learning in complex environments. The simulation environment is built using Simulation of Urban MObility, with traffic flows generated coherently with the data collected from TomTom. Experimental results show that the agent trained with time-dependent traffic information outperforms static-data-based strategies, demonstrating the effectiveness of the proposed approach for intelligent and adaptive transportation systems."
https://openalex.org/W4403210949,Multi-UAV Cooperative Exploration Route Planning Based on Reinforcement Learning,2024,https://doi.org/10.1109/eei63073.2024.10696684,,"The route planning problem for unmanned aerial vehicle (UAV) involves finding a path that allows the UAV to search a designated airspace extensively while avoiding dangerous areas. Ensuring effective cooperative detection among multi-UAV is a significant research challenge. To address this, this paper establishes a discrete multi-UAV cooperative exploration route planning model using a grid-based airspace map. A multi-agent reinforcement learning algorithm based on Value-Decomposition Networks is proposed. This algorithm decomposes the overall value function among individual agents, enabling each agent to make independent decisions and resolving the “false reward” problem in multi-agent systems. The proposed approach demonstrates favorable results in the route planning of multi-UAV."
https://openalex.org/W4404335660,Advanced Computational Intelligence Techniques for Real-Time Decision-Making in Autonomous Systems,2024,https://doi.org/10.22399/ijcesen.591,International Journal of Computational and Experimental Science and Engineering,"This research explores advanced computational intelligence techniques aimed at enhancing real-time decision-making in autonomous systems. The increasing reliance on autonomous technologies across sectors such as transportation, healthcare, and industrial automation demands robust, adaptive, and reliable decision-making frameworks. This study introduces a novel hybrid model that integrates Reinforcement Learning (RL), Deep Neural Networks (DNN), and Fuzzy Logic to enable autonomous systems to make accurate and timely decisions in complex, dynamic environments. The proposed framework leverages RL for adaptive decision-making, DNNs for pattern recognition and prediction, and Fuzzy Logic for handling uncertainty in system states. Experimental evaluations were conducted using high-fidelity simulations across three scenarios: autonomous vehicle navigation, real-time patient monitoring in healthcare, and robotic process automation. Results indicate a 25% improvement in decision accuracy, a 30% reduction in response time, and enhanced robustness against environmental variability compared to conventional decision-making methods. The findings underscore the effectiveness of computational intelligence in supporting critical decisions in real-time, marking a significant step toward more capable and reliable autonomous systems."
https://openalex.org/W4213041404,Development of Traffic Predictive Route Guidance Algorithm Under Uncertain Traffic Environment,2021,https://doi.org/10.2139/ssrn.3979396,SSRN Electronic Journal,
