paperId,title,year,venue,citationCount,abstract,source,pre_score,include
efc8bc56becba522bc693b59897845ecddf66a6e,Electric vehicle routing with stochastic customers using deep reinforcement learning and graph convolutional networks,2025,Journal of Intelligent Transportation Systems / Taylor & Francis,2,,gnn_rl,2,n/a
a78446a6181c834aa671434c2f2716720708df29,Three-Dimensional Autonomous Navigation of Unmanned Underwater Vehicle Based on Deep Reinforcement Learning and Adaptive Line-of-Sight Guidance,2025,Journal of Marine Science and Engineering,0,"Unmanned underwater vehicles (UUVs) face significant challenges in achieving safe and efficient autonomous navigation in complex marine environments due to uncertain perception, dynamic obstacles, and nonlinear coupled motion control. This study proposes a hierarchical autonomous navigation framework that integrates improved particle swarm optimization (PSO) for 3D global route planning, and a deep deterministic policy gradient (DDPG) algorithm enhanced by noisy networks and proportional priorit",gnn_rl,2,n/a
0a946751e6cead93731017742605217bbb175dd8,Deep Reinforcement Learning based Autonomous Decision-Making for Cooperative UAVs: A Search and Rescue Real World Application,2025,arXiv.org,7,"This paper presents the first end-to-end framework that combines guidance, navigation, and centralised task allocation for multiple UAVs performing autonomous search-and-rescue (SAR) in GNSS-denied indoor environments. A Twin Delayed Deep Deterministic Policy Gradient controller is trained with an Artificial Potential Field (APF) reward that blends attractive and repulsive potentials with continuous control, accelerating convergence and yielding smoother, safer trajectories than distance-only ba",gnn_rl,2,n/a
cfae4062915ed49c33a29dcd5fd2c586587d91a3,Dynamic A* Heuristic Function Optimization Based on Deep Reinforcement Learning and Path Planning in Uncertain Environments,2025,2025 5th International Symposium on Computer Technology and Information Science (ISCTIS),0,"This paper addresses the complex problem of online truck routing in container terminals, a critical operational challenge faced by major international ports. The proposed approach models the terminal environment as a directed graph comprising warehouses, quay cranes, and yard blocks, and formulates the task scheduling process with a focus on minimizing quay crane waiting time. The problem is characterized by dynamic task arrivals and stochastic service durations, which are only revealed in real ",gnn_rl,2,n/a
99b88b96c29b712bc4f2e5eee4751c3c75a13d31,Learning-Aided Neighborhood Search for Vehicle Routing Problems,2025,IEEE Transactions on Pattern Analysis and Machine Intelligence,15,"The Vehicle Routing Problem (VRP) is a classic optimization problem with diverse real-world applications. The neighborhood search has emerged as an effective approach, yielding high-quality solutions across different VRPs. However, most existing studies exhaustively explore all considered neighborhoods with a pre-fixed order, leading to an inefficient search process. To address this issue, this paper proposes a Learning-aided Neighborhood Search algorithm (LaNS) that employs a cutting-edge multi",gnn_rl,2,n/a
2a0ad24c826c04578076e555c01a5d95ff046101,Topology-Aware Graph Reinforcement Learning for Dynamic Routing in Cloud Networks,2025,"Proceedings of the 2025 International Conference on Information Economy, Data Modeling and Cloud Computing",10,This paper proposes a topology-aware graph reinforcement learning approach to address the routing policy optimization problem in cloud server environments. The method builds a unified framework for state representation and structural evolution by integrating a Structure-Aware State Encoding (SASE) module and a Policy-Adaptive Graph Update (PAGU) mechanism. It aims to tackle the challenges of decision instability and insufficient structural awareness under dynamic topologies. The SASE module mode,gnn_rl,2,n/a
11e4b6621aa93eaece28fe08e39dd579fff25a41,Routing-Aware RL for Mobile Relay Navigation in Disconnected Ad Hoc Networks,2025,Conference on Network and Service Management,0,"Mobile relays can restore end-to-end connectivity in disconnected ad hoc networks, yet classical placement methods rely on global geometry and channel maps that are rarely available in practice. We study routing-aware reinforcement learning (RL) for a single controlled host that moves on a 2D plane to bridge disconnected clusters and enable multi-hop delivery between a source and destination. Built on OMNeT++/INET, our environment exposes only local, router-observable signals and augments them w",gnn_rl,2,n/a
45adc98406e4e87f0730a92cfc6b6f710e6752a9,Multi-Agent Pointer Transformer: Seq-to-Seq Reinforcement Learning for Multi-Vehicle Dynamic Pickup-Delivery Problems,2025,AAAI Conference on Artificial Intelligence,0,"This paper addresses the cooperative Multi-Vehicle Dynamic Pickup and Delivery Problem with Stochastic Requests (MVDPDPSR) and proposes an end-to-end centralized decision-making framework based on sequence-to-sequence, named Multi-Agent Pointer Transformer (MAPT).
MVDPDPSR is an extension of the vehicle routing problem and a spatio-temporal system optimization problem, widely applied in scenarios such as on-demand delivery.
Classical operations research methods face bottlenecks in computational ",gnn_rl,2,n/a
5b9ee5fddfe6086b26844a18dfa1040b2045b127,"AI-Driven Vehicle Routing Optimization: A Hybrid Model Using GNN, PPO, Tabu Search, and Agentic Intelligence",2025,E3S Web of Conferences,0,"The Vehicle Routing Problem (VRP) remains a central challenge in logistics optimization, requiring efficient solutions that balance operational cost, service quality, and sustainability. Traditional heuristic and metaheuristic approaches achieve reasonable results but struggle to generalize in large-scale, dynamic environments. Recent advances in machine learning and reinforcement learning have opened new opportunities, yet standalone methods still face limitations in adaptability and semantic r",gnn_rl,2,n/a
9f2b812c170bdd0dc4b875d7d52eea9884c771bf,"DREAMer-VXS: A Latent World Model for Sample-Efficient AGV Exploration in Stochastic, Unobserved Environments",2025,arXiv.org,0,"The paradigm of learning-based robotics holds immense promise, yet its translation to real-world applications is critically hindered by the sample inefficiency and brittleness of conventional model-free reinforcement learning algorithms. In this work, we address these challenges by introducing DREAMer-VXS, a model-based framework for Autonomous Ground Vehicle (AGV) exploration that learns to plan from imagined latent trajectories. Our approach centers on learning a comprehensive world model from",model_based_rl,2,n/a
8d53378e0a01f22f32ecbb93d373e3d1807e4f7e,Coordinating Ride-Pooling with Public Transit using Reward-Guided Conservative Q-Learning: An Offline Training and Online Fine-Tuning Reinforcement Learning Framework,2025,Transportation Research Part C: Emerging Technologies,10,"This paper introduces a novel reinforcement learning (RL) framework, termed Reward-Guided Conservative Q-learning (RG-CQL), to enhance coordination between ride-pooling and public transit within a multimodal transportation network. We model each ride-pooling vehicle as an agent governed by a Markov Decision Process (MDP) and propose an offline training and online fine-tuning RL framework to learn the optimal operational decisions of the multimodal transportation systems, including rider-vehicle ",model_based_rl,2,n/a
55f49e3982971689ea7d64af0bc3675a2c9ebce8,Marine Voyage Optimization and Weather Routing with Deep Reinforcement Learning,2025,Journal of Marine Science and Engineering,17,"Marine voyage optimization determines the optimal route and speed to ensure timely arrival. The problem becomes particularly complex when incorporating a dynamic environment, such as future expected weather conditions along the route and unexpected disruptions. This study explores two model-free Deep Reinforcement Learning (DRL) algorithms: (i) a Double Deep Q Network (DDQN) and (ii) a Deep Deterministic Policy Gradient (DDPG). These algorithms are computationally costly, so we split optimizatio",model_based_rl,2,n/a
5f985665e1a6dcb55082f52be301db9d264b173f,Mapless autonomous navigation for UGV in cluttered off-road environment with the guidance of wayshowers using deep reinforcement learning,2025,Applied intelligence (Boston),3,,model_based_rl,2,n/a
c49c697d33eb7662381a62a90dca9fa6c058fa66,Path Planning for Agricultural UAVs Based on Deep Reinforcement Learning and Energy Consumption Constraints,2025,Agriculture,8,"Traditional pesticide application methods pose systemic threats to sustainable agriculture due to inefficient spraying practices and ecological contamination. Although agricultural drones demonstrate potential to address these challenges, they face critical limitations in energy-constrained complete coverage path planning for field operations. This study proposes a novel BiLG-D3QN algorithm by integrating deep reinforcement learning with Bi-LSTM and Bi-GRU architectures, specifically designed to",constrained_rl,2,n/a
513a24b9da844c20996e499bf3b614f0f822032c,Multiobjective Cooperative Path Planning of Uncrewed Surface Vehicle Based on Deep Reinforcement Learning,2025,IEEE Internet of Things Journal,15,"In recent years, with the development of ship intelligence and uncrewed technology, autonomous path planning of uncrewed surface vehicle (USV) has become very important. However, most of the existing studies ignore the limitation of the endurance and speed of USV to voyage, and only consider the course planning at the fixed speed. To this end, we propose a path planning method based on deep reinforcement learning (DRL): first, we establish a USV motion model. Then, we propose a new USV energy co",constrained_rl,2,n/a
2569f7d710b27d3b8a7709cb7c7726adecde4a76,Dynamic Charging and Path Planning for UAV-Powered Rechargeable WSNs Using Multi-Agent Deep Reinforcement Learning,2025,IEEE Transactions on Automation Science and Engineering,32,"Unmanned Aerial Vehicle (UAV)-powered 5G/6G networks integrated with rechargeable wireless sensor networks (RWSNs) offer promising solutions for extending system lifetime, collecting data, and providing computing services and power to sensor nodes (SNs). UAVs offer significant advantages, including exceptional mobility, cost-effective deployment, and the ability to be easily reprogrammed for a wide range of missions. However, the limited onboard power capacity of UAVs, coupled with the lack of d",constrained_rl,2,n/a
f67088837c83e8c06f10077c7d2fa3fd6520d31f,Deep reinforcement learning for path planning of autonomous mobile robots in complicated environments,2025,Complex & Intelligent Systems,17,"In complicated environments, which include dynamic and narrow areas, the path planning of Autonomous Mobile Robots (AMRs) encounters challenges, like slow model convergence and limited representational capabilities, often resulting in the robot taking longer, less efficient paths or even colliding with obstacles. To tackle these challenges, the Gated Attention Prioritized Experience Replay Soft Actor-Critic (GAP_ SAC) algorithm is proposed. Key improvements include expanding the state space for ",constrained_rl,2,n/a
8ddbd6dccc2674c5dad2b962465014bd8c73f705,Deep Reinforcement Learning for Zero-Shot Coverage Path Planning With Mobile Robots,2025,IEEE/CAA Journal of Automatica Sinica,14,"The ability of mobile robots to plan and execute a path is foundational to various path-planning challenges, particularly Coverage Path Planning. While this task has been typically tackled with classical algorithms, these often struggle with flexibility and adaptability in unknown environments. On the other hand, recent advances in Reinforcement Learning offer promising approaches, yet a significant gap in the literature remains when it comes to generalization over a large number of parameters. ",constrained_rl,2,n/a
58ab23e22077091157a0803a31187c59a0a8d90d,Novel deep reinforcement learning based collision avoidance approach for path planning of robots in unknown environment,2025,PLoS ONE,12,"Reinforcement learning is a remarkable aspect of the artificial intelligence field with many applications. Reinforcement learning facilitates learning new tasks based on action and reward principles. Motion planning addresses the navigation problem for robots. Current motion planning approaches lack support for automated, timely responses to the environment. The problem becomes worse in a complex environment cluttered with obstacles. Reinforcement learning can increase the capacity of robotic sy",constrained_rl,2,n/a
e44f9ef220154b90cb0669bbae29fa6c5b89318a,Underactuated Navigation Actor-Critic Deep Reinforcement Learning Framework for Holistic Path Planning of Uncrewed Surface Vehicles,2025,IEEE transactions on intelligent transportation systems (Print),11,"If underactuated dynamics can not be accommodated in path planning for an uncrewed surface vehicle (USV), sway unactuation makes the path untrackable, thereby threatening navigation resilience. In this paper, an underactuated navigation actor-critic (UNAC) deep reinforcement learning (DRL) framework is devoted to feasibly trackable path planner for an underactuated USV. By integrating a long short-term memory module into the critic network, historical state sequences are compressed into low-dime",constrained_rl,2,n/a
a4effea43f70266b649304b375c8d3619a111edb,A 3D Spatial Information Compression Based Deep Reinforcement Learning Technique for UAV Path Planning in Cluttered Environments,2025,IEEE Open Journal of Vehicular Technology,10,"Unmanned aerial vehicles (UAVs) can be considered in many applications, such as wireless communication, logistics transportation, agriculture and disaster prevention. The flexible maneuverability of UAVs also means that the UAV often operates in complex 3D environments, which requires efficient and reliable path planning system support. However, as a limited resource platform, the UAV systems cannot support highly complex path planning algorithms in lots of scenarios. In this paper, we propose a",constrained_rl,2,n/a
418957cc5b4900fbf17277947386ab52315c2f32,Semantically-Driven Deep Reinforcement Learning for Inspection Path Planning,2025,IEEE Robotics and Automation Letters,6,"This letter introduces a novel semantics-aware inspection planning policy derived through deep reinforcement learning. Reflecting the fact that within autonomous informative path planning missions in unknown environments, it is often only a sparse set of objects of interest that need to be inspected, the method contributes an end-to-end policy that simultaneously performs semantic object visual inspection combined with collision-free navigation. Assuming access only to the instantaneous depth ma",constrained_rl,2,n/a
d9a032448f46c1e0cd54e2ef46eadb4990990035,A Complete Coverage Path Planning Algorithm for Lawn Mowing Robots Based on Deep Reinforcement Learning,2025,Italian National Conference on Sensors,8,"This paper introduces Re-DQN, a deep reinforcement learning-based algorithm for comprehensive coverage path planning in lawn mowing robots. In the fields of smart homes and agricultural automation, lawn mowing robots are rapidly gaining popularity to reduce the demand for manual labor. The algorithm introduces a new exploration mechanism, combined with an intrinsic reward function based on state novelty and a dynamic input structure, effectively enhancing the robot’s adaptability and path optimi",constrained_rl,2,n/a
b0548667013981276fa5f40c07ad52e794569612,Coverage Path Planning Using Actor–Critic Deep Reinforcement Learning,2025,Italian National Conference on Sensors,7,"One of the main capabilities a mobile robot must demonstrate is the ability to explore its environment. The core challenge in exploration lies in planning the route to fully cover the environment. Despite recent advances, this problem remains unsolved. This study proposes an approach to address the coverage path planning problem, where the mobile robot is tasked with exploring and completely covering a terrain using a deep reinforcement learning framework. The environment is divided into cells, ",constrained_rl,2,n/a
0da4bc009af60a248850f83b22bd666d34f681f9,PG-ITD3: A Potential Field-Guided Deep Reinforcement Learning Approach for UAV Path Planning After Disaster,2025,IEEE Transactions on Automation Science and Engineering,6,"To address the target inaccessibility issue of the Artificial Potential Field (APF) method and the slow convergence of deep reinforcement learning algorithms, we propose a method combining the artificial potential field and an improved twin delayed deep deterministic policy gradient algorithm (PG-ITD3) for UAV path planning in post-disaster scenarios. This approach considers Uncrewed Aerial Vehicles (UAV) kinematic constraints and dynamically adjusts the repulsive gain coefficient through deep r",constrained_rl,2,n/a
ca80b06112836d86821f071ec3e8978cca9af83f,ST-D3QN: Advancing UAV Path Planning With an Enhanced Deep Reinforcement Learning Framework in Ultra-Low Altitudes,2025,IEEE Access,3,"Unmanned aerial vehicles (UAVs) have increasingly become indispensable instruments for surveillance, reconnaissance, and various missions due to their advanced capabilities. In intricate and dynamic operational contexts, especially during ultra-low altitude missions, inadequate communication and coordination impede UAVs’ capacity to avoid other UAVs and moving objects. In this instance, attaining accurate path planning for UAVs constitutes a significant technological problem that requires immedi",constrained_rl,2,n/a
89fca67b9b4da6f51d8d50443878cafc2779fa8c,Obstacle Avoidance Path Planning for Delta Robots Based on Digital Twin and Deep Reinforcement Learning,2025,"Computers, Materials &amp; Continua",5,": Despite its immense potential, the application of digital twin technology in real industrial scenarios still faces numerous challenges. This study focuses on industrial assembly lines in sectors such as microelectronics, pharmaceuticals, and food packaging, where precision and speed are paramount, applying digital twin technology to the robotic assembly process. The innovation of this research lies in the development of a digital twin architecture and system for Delta robots that is suitable f",constrained_rl,2,n/a
31f0b4489eeb6ce19fca7d3b884097b07c4b5b28,A Hybrid Path Planning Framework Integrating Deep Reinforcement Learning and Variable-Direction Potential Fields,2025,Mathematics,5,"To address the local optimality in path planning for logistics robots using APF (artificial potential field) and the stagnation problem when encountering trap obstacles, this paper proposes VDPF (variable-direction potential field) combined with RL (reinforcement learning) to effectively solve these problems. First, based on obstacle distribution, an obstacle classification algorithm is designed, enabling the robot to select appropriate obstacle avoidance strategies according to obstacle types. ",constrained_rl,2,n/a
c9d78ff6603eb055895d1006660e7ff390d13c44,Dynamic Path Planning for Vehicles Based on Causal State-Masking Deep Reinforcement Learning,2025,Algorithms,4,"Dynamic path planning enables vehicles to autonomously navigate in unknown or continuously changing environments, thereby reducing reliance on fixed maps. Deep reinforcement learning (DRL), with its superior performance in handling high-dimensional state spaces and complex dynamic environments, has been widely applied to dynamic path planning. Traditional DRL methods are prone to capturing unnecessary noise information and irrelevant features during the training process, leading to instability a",constrained_rl,2,0
0742cd8fdd918d31f577b4f2e95d51e21ab762d4,Crowd evacuation path planning and simulation method based on deep reinforcement learning and repulsive force field,2025,Applied intelligence (Boston),5,,constrained_rl,2,n/a
b010857891e651e72926467c8518f032118ff770,A Survey of Research and Applications of Optimal Path Planning Based on Deep Reinforcement Learning,2025,ITM Web of Conferences,3,"This study focuses on the comparison between conventional path planning techniques and Deep Reinforcement Learning-based path planning technology. Traditional algorithms including the A* algorithm, Dijkstra algorithm, and random sampling techniques, which perform well in static contexts, become inefficient in dynamic and complicated high-dimensional settings due to high computing costs. In contrast to DRL, a robot is charged with detecting sensor data linked with optimum path-planning using MDP ",constrained_rl,2,n/a
49ea7c3f52b2ef2e1cd9d2bb4a9b875a43c315eb,The Emergence of Deep Reinforcement Learning for Path Planning,2025,"IEEE International Conference on Systems, Man and Cybernetics",4,"The increasing demand for autonomous systems in complex and dynamic environments has driven significant research into intelligent path planning methodologies. For decades, graph-based search algorithms, linear programming techniques, and evolutionary computation methods have served as foundational approaches in this domain. Recently, deep reinforcement learning (DRL) has emerged as a powerful method for enabling autonomous agents to learn optimal navigation strategies through interaction with th",constrained_rl,2,n/a
a0628bff2cc907d23ff1a080d66b711386edef3e,Application and performance analysis of deep reinforcement learning algorithm in path planning of dual-arm robots,2025,"International Conference on Algorithms, Image Processing, and Deep Learning",0,"In this paper, path planning of dual-arm robot is the research topic, and the application and performance analysis of deep reinforcement learning algorithm are discussed. Firstly, the basic principles of path planning for dual-arm robots are briefly introduced, including kinematics and dynamics models and common path planning algorithms. Then, the application of deep reinforcement learning algorithm in environment modeling, state space design, reward function tuning and training optimization is ",constrained_rl,2,n/a
d2082a992556d04c1ae5d4610252c65920091ee9,Intelligent Multi-Objective Path Planning for Unmanned Surface Vehicles via Deep and Fuzzy Reinforcement Learning,2025,Journal of Marine Science and Engineering,3,"Unmanned Surface Vehicles (USVs) are increasingly employed in maritime operations requiring high levels of autonomy, safety, and energy efficiency. However, traditional path planning techniques struggle to simultaneously address multiple conflicting objectives such as fuel consumption, trajectory smoothness, and obstacle avoidance in dynamic maritime environments. To overcome these limitations, this paper introduces a Deep Q-Learning (DQN) framework and a novel Fuzzy Deep Q-Learning (F-DQN) algo",constrained_rl,2,n/a
7678086c15d8a848dc30fd8d475a2c94084b5c00,Robot Path Planning in Crowd Environments via Dynamic Interaction Modeling and Deep Reinforcement Learning,2025,2025 IEEE 14th Data Driven Control and Learning Systems (DDCLS),0,"The unstructured nature and high dynamic of crowded public environments introduce critical challenges for mobile robots, particularly in balancing path planning efficiency, human safety and social comfort. Existing approaches often neglect dynamic interaction modeling and quantitative comfort assessment. This paper introduces a stress index derived from deformation analysis of agents' social spaces to quantify human discomfort during robot navigation. Building on this metric, a novel framework i",constrained_rl,2,n/a
785f81f5bed5d5c9bbe04e5e359729e2474e7d70,Dynamic Path Planning and Multi-Objective Task Execution for Maneuvering Platforms Based on Deep Reinforcement Learning,2025,2025 IEEE 14th Data Driven Control and Learning Systems (DDCLS),0,"With the increasing complexity and variability of modern combat environments, path planning and task execution for maneuvering platforms have become critical technologies for enhancing operational efficiency and success rates. This paper proposes a dynamic path planning and multi-objective task execution method for maneuvering platforms, integrating deep reinforcement learning with rule-based decision-making. The rule-based decision component determines the task execution order, while deep reinf",constrained_rl,2,n/a
a05d3a6f407b3c1c0bf8b7cec491f14405cecc3b,Model-Based AUV Path Planning Using Curriculum Learning and Deep Reinforcement Learning on a Simplified Electronic Navigation Chart,2025,Applied Sciences,5,"Deep Reinforcement Learning (DRL)-based algorithms have demonstrated substantial effectiveness in tackling complex control problems for autonomous underwater vehicles (AUVs). This paper attempts to evaluate reinforcement learning (RL)-based methods for AUV trajectory planning by incorporating a model of a vehicle’s full motion. In this study, the agent (AUV) is assumed to have no prior knowledge of the environment in which it navigates. Instead, it only receives inputs from navigation sensors an",constrained_rl,2,n/a
81403b0731bdadc55ec1812961353c39e8caaf22,Rough-Terrain Path Planning Based on Deep Reinforcement Learning,2025,Applied Sciences,4,"Road undulations have a significant impact on path lengths and energy consumption, so rough-terrain path planning for unmanned vehicles is of great research importance for performing more tasks with limited energy. This paper proposes a Deep Q-Network (DQN)-based path-planning method, which shapes the reward by introducing a slope penalty function and a terrain penalty function. For the problem of the low exploration efficiency of the ε-greedy strategy, a hybrid exploration strategy combining st",constrained_rl,2,n/a
d11e2e0ad778a252e6730897e1a356c186f9e3a9,Research on Cooperative Path Planning for UAVs Based on Multi-agent Deep Reinforcement Learning,2025,2025 IEEE 14th Data Driven Control and Learning Systems (DDCLS),0,"This paper proposes a cooperative path planning method for multi-UAV systems based on the Multi-Agent Deep Deterministic Policy Gradient (MADDPG) algorithm. A composite reward function is designed, which includes arrival rewards, obstacle avoidance penalties, and formation maintenance rewards. The method combines centralized training and decentralized execution frameworks to achieve efficient cooperation among multiple UAVs. Simulation results show that this approach can effectively plan smooth ",constrained_rl,2,n/a
bb2673cd9a1983f0f6a5e54929ea6bf37dfb65b2,Hierarchical Control Framework for Path Planning of Mobile Robots in Dynamic Environments Through Global Guidance and Reinforcement Learning,2025,IEEE Internet of Things Journal,29,"This article focuses on achieving efficient and safe navigation for robots in dynamic and unpredictable environments. We propose a hierarchical path planning framework that integrates global path planning with local dynamic obstacle avoidance. This framework aims to quickly plan a collision-free, shortest, and safest path for the robot while adapting the navigation path according to uncertainties in the operating environment. Global path planning is conducted using the improved gray wolf optimiz",constrained_rl,2,n/a
b1ebafd32b4b7169deedb5cd05d2197d497dc68e,A novel reinforcement learning-based multi-operator differential evolution with cubic spline for the path planning problem,2025,Artificial Intelligence Review,20,"Path planning in autonomous driving systems remains a critical challenge, requiring algorithms capable of generating safe, efficient, and reliable routes. Existing state-of-the-art methods, including graph-based and sampling-based approaches, often produce sharp, suboptimal paths and struggle in complex search spaces, while trajectory-based algorithms suffer from high computational costs. Recently, meta-heuristic optimization algorithms have shown effective performance but often lack learning ab",constrained_rl,2,n/a
651e481dbe4868231fb83a34f96b5dcae748c9a9,Robust Intelligent Guidance Method for Distant Retrograde Orbit Station-Keeping,2025,Journal of Guidance Control and Dynamics,1,"Earth–moon distant retrograde orbits (DROs) periodically circle around the moon with high stability, suitable for the deployment of a cislunar station. However, due to the navigation and control errors and uncertainty in dynamic parameter, the actual trajectory drifts from the nominal DRO. To further improve the on-orbit station-keeping (SK) accuracy, robust guidance methods for DRO SK are provided. For reducing the influences of navigation and control errors, a robust SK point design method bas",constrained_rl,2,n/a
1ec62c639bb0e285e1deee84817a014741fe5e13,Adaptive Conformal Guidance for Learning under Uncertainty,2025,,0,"Learning with guidance has proven effective across a wide range of machine learning systems. Guidance may, for example, come from annotated datasets in supervised learning, pseudo-labels in semi-supervised learning, and expert demonstration policies in reinforcement learning. However, guidance signals can be noisy due to domain shifts and limited data availability and may not generalize well. Blindly trusting such signals when they are noisy, incomplete, or misaligned with the target domain can ",constrained_rl,2,n/a
1cda9faa9149248ec8e5a087a1685ec2ddf8cb1d,Intelligent Planning and Visual Guidance of Helicopter Air Navigation Path Based on Deep Learning,2025,"2025 IEEE 3rd International Conference on Electrical, Automation and Computer Engineering (ICEACE)",0,"This paper develops an intelligent navigation system that integrates deep learning and multi-source perception to address the complexities, variability, and uncertainties of low-altitude helicopter flight. Combining convolutional neural networks and time feature extractors to analyze airborne image data, multimodal fusion is achieved by inputting multimodal LiDAR, GPS, and IMU sensors; In the process of flight route planning, reinforcement learning and multiple constraint functions were applied ",constrained_rl,2,n/a
c82f8b45cb61581c1f2854b770c668a60f6f3256,Token-specific deep reinforcement learning for energy-efficient capacitated electric vehicle routing problems,2025,Applied Energy,14,,ev_routing,2,n/a
33c3962444be484802b0f97d0ec6386c57300e60,Federated Reinforcement Learning for Intelligent Route Planning in Aerial-Terrestrial Network,2025,IEEE Internet of Things Journal,6,"Aerial-terrestrial network (ATN) framework is currently the dominant method of the Internet of unmanned agents (IUAs) for integrating both aerial vehicles and terrestrial sensors. In ATN scenarios, existing work shows that route planning utilizing deep reinforcement learning (DRL) is important as it can conserve energy for aerial vehicles or diminish network latency. However, utilizing DRL approaches in a multiagent ATN environment may lead to inefficiencies when sharing original interaction dat",ev_routing,2,n/a
86b9f71325c0446e8ac81253d57e7bac931a6a00,Attention-Enhanced Deep Reinforcement Learning for Electric Vehicle Routing Optimization,2025,IEEE Transactions on Transportation Electrification,7,"Recently, the electric vehicle routing problem (EVRP) has emerged as a significant challenge in the transportation industry. Unlike traditional vehicle routing problems (VRPs) that focus primarily on route optimization for customers, the EVRP must also consider electricity constraints and charging decisions. Although deep reinforcement learning (DRL), particularly with attention-based Transformer architecture, has achieved success in VRPs, it faces significant difficulties when directly applied ",ev_routing,2,n/a
9aeae1b60197204b790229c47202f281819a3cbb,A Deep Reinforcement Learning-Based Adaptive Large Neighborhood Search for Capacitated Electric Vehicle Routing Problems,2025,IEEE Transactions on Emerging Topics in Computational Intelligence,16,"The Capacitated Electric Vehicle Routing Problem (CEVRP) poses a novel challenge within the field of vehicle routing optimization, as it requires consideration of both customer service requirements and electric vehicle recharging schedules. In addressing the CEVRP, Adaptive Large Neighborhood Search (ALNS) has garnered widespread acclaim due to its remarkable adaptability and versatility. However, the original ALNS, using a weight-based scoring method, relies solely on the past performances of o",recent_2025,2,n/a
fc193e4e882522177ea1d4391629d45cae44250b,Synergetic attention-driven transformer: A deep reinforcement learning approach for vehicle routing problems,2025,Expert systems with applications,18,,recent_2025,2,n/a
352b0511738665f38b121e444b4a952628843850,Enhanced vehicle routing for medical waste management via hybrid deep reinforcement learning and optimization algorithms,2025,Frontiers Artif. Intell.,10,"Modern technologies, particularly artificial intelligence, play a crucial role in improving medical waste management by developing intelligent systems that optimize the shortest routes for waste transport, from its generation to final disposal. Algorithms such as Q-learning and Deep Q Network enhance the efficiency of transport and disposal while reducing environmental pollution risks. In this study, artificial intelligence algorithms were trained using Homogeneous agent systems with a capacity ",recent_2025,2,n/a
48f67792669dff4b6bbfe9df987b2e6d47a790a5,Reinforcement Learning for Solving the Pricing Problem in Column Generation: Applications to Vehicle Routing,2025,arXiv.org,1,"In this paper, we address the problem of Column Generation (CG) using Reinforcement Learning (RL). Specifically, we use a RL model based on the attention-mechanism architecture to find the columns with most negative reduced cost in the Pricing Problem (PP). Unlike previous Machine Learning (ML) applications for CG, our model deploys an end-to-end mechanism as it independently solves the pricing problem without the help of any heuristic. We consider a variant of Vehicle Routing Problem (VRP) as a",recent_2025,2,n/a
9dcb87f8fd3c6387dfe9bd036ea140e816e97238,A Reinforcement Learning Framework for Scalable Partitioning and Optimization of Large-Scale Capacitated Vehicle Routing Problems,2025,Electronics,0,"The Capacitated Vehicle Routing Problem (CVRP) is a central challenge in combinatorial optimization, with critical applications in logistics and transportation. Traditional methods struggle with large-scale instances, due to the computational demands, while learned construction models often suffer from degraded solution quality and constraint violations. This work proposes SPORL, a Scalable Partitioning and Optimization via Reinforcement Learning framework for large-scale CVRPs. SPORL decomposes",recent_2025,2,n/a
023550b694abf8266154758a4097ac63f8eb89eb,A Hierarchical Reinforcement Learning Based Framework for Solving Complex Vehicle Routing Problems,2025,2025 Asian Conference on Artificial Intelligence Technology (ACAIT),0,"As a pivotal challenge in logistics distribution, the Vehicle Routing Problems (VRPs) critically impacts operational efficiency. Traditional optimization algorithms suffer from efficiency degradation with increasing node scales, while existing data-driven approaches demonstrate limited generalization ability in multi-objective optimization scenarios with complex constraints. This article proposes an innovative hierarchical reinforcement learning framework for efficient VRP resolution: First, the",recent_2025,2,n/a
9dad52ab92e3f2b641bb1dac77b8777860a3d956,Diverse route-driven deep reinforcement learning for vehicle routing problems,2025,Neurocomputing,8,,recent_2025,2,n/a
572a91f43e16eab6005eca78aefb78ba4f833dfd,Deep reinforcement learning with evolutionary algorithm-guided imitation for capacitated vehicle routing problems,2025,Applied Soft Computing,4,,recent_2025,2,n/a
0a9b5261e0511702c15d1f89d005b834d924f2b0,MTL-KD: Multi-Task Learning Via Knowledge Distillation for Generalizable Neural Vehicle Routing Solver,2025,arXiv.org,10,"Multi-Task Learning (MTL) in Neural Combinatorial Optimization (NCO) is a promising approach to train a unified model capable of solving multiple Vehicle Routing Problem (VRP) variants. However, existing Reinforcement Learning (RL)-based multi-task methods can only train light decoder models on small-scale problems, exhibiting limited generalization ability when solving large-scale problems. To overcome this limitation, this work introduces a novel multi-task learning method driven by knowledge ",recent_2025,2,n/a
010f4d96871852a1bf9cf31d20b8824f32910dc2,Rethinking Light Decoder-based Solvers for Vehicle Routing Problems,2025,International Conference on Learning Representations,33,"Light decoder-based solvers have gained popularity for solving vehicle routing problems (VRPs) due to their efficiency and ease of integration with reinforcement learning algorithms. However, they often struggle with generalization to larger problem instances or different VRP variants. This paper revisits light decoder-based approaches, analyzing the implications of their reliance on static embeddings and the inherent challenges that arise. Specifically, we demonstrate that in the light decoder ",recent_2025,2,n/a
